413	62000000	950	0.0294
423	62000000	950	0.0188
425	62000000	950	0.0188
273	63000000	950	244
273	63000000	950	244
293	63000000	950	244
303	63000000	950	116
313	63000000	950	42.6
323	63000000	950	11.6
333	63000000	950	4.76
343	63000000	950	1.95
353	63000000	950	0.743
363	63000000	950	0.353
373	63000000	950	0.188
383	63000000	950	0.104
393	63000000	950	0.0665
403	63000000	950	0.0476
413	63000000	950	0.0294
423	63000000	950	0.0188
425	63000000	950	0.0188
273	64000000	950	244
273	64000000	950	244
293	64000000	950	244
303	64000000	950	116
313	64000000	950	42.6
323	64000000	950	11.6
333	64000000	950	4.76
343	64000000	950	1.95
353	64000000	950	0.743
363	64000000	950	0.353
373	64000000	950	0.188
383	64000000	950	0.104
393	64000000	950	0.0665
403	64000000	950	0.0476
413	64000000	950	0.0294
423	64000000	950	0.0188
425	64000000	950	0.0188
273	65000000	950	244
273	65000000	950	244
293	65000000	950	244
303	65000000	950	116
313	65000000	950	42.6
323	65000000	950	11.6
333	65000000	950	4.76
343	65000000	950	1.95
353	65000000	950	0.743
363	65000000	950	0.353
373	65000000	950	0.188
383	65000000	950	0.104
393	65000000	950	0.0665
403	65000000	950	0.0476
413	65000000	950	0.0294
423	65000000	950	0.0188
425	65000000	950	0.0188
273	66000000	950	244
273	66000000	950	244
293	66000000	950	244
303	66000000	950	116
313	66000000	950	42.6
323	66000000	950	11.6
333	66000000	950	4.76
343	66000000	950	1.95
353	66000000	950	0.743
363	66000000	950	0.353
373	66000000	950	0.188
383	66000000	950	0.104
393	66000000	950	0.0665
403	66000000	950	0.0476
413	66000000	950	0.0294
423	66000000	950	0.0188
425	66000000	950	0.0188
273	67000000	950	244
273	67000000	950	244
293	67000000	950	244
303	67000000	950	116
313	67000000	950	42.6
323	67000000	950	11.6
333	67000000	950	4.76
343	67000000	950	1.95
353	67000000	950	0.743
363	67000000	950	0.353
373	67000000	950	0.188
383	67000000	950	0.104
393	67000000	950	0.0665
403	67000000	950	0.0476
413	67000000	950	0.0294
423	67000000	950	0.0188
425	67000000	950	0.0188
273	68000000	950	244
273	68000000	950	244
293	68000000	950	244
303	68000000	950	116
313	68000000	950	42.6
323	68000000	950	11.6
333	68000000	950	4.76
343	68000000	950	1.95
353	68000000	950	0.743
363	68000000	950	0.353
373	68000000	950	0.188
383	68000000	950	0.104
393	68000000	950	0.0665
403	68000000	950	0.0476
413	68000000	950	0.0294
423	68000000	950	0.0188
425	68000000	950	0.0188
273	69000000	950	244
273	69000000	950	244
293	69000000	950	244
303	69000000	950	116
313	69000000	950	42.6
323	69000000	950	11.6
333	69000000	950	4.76
343	69000000	950	1.95
353	69000000	950	0.743
363	69000000	950	0.353
373	69000000	950	0.188
383	69000000	950	0.104
393	69000000	950	0.0665
403	69000000	950	0.0476
413	69000000	950	0.0294
423	69000000	950	0.0188
425	69000000	950	0.0188
273	70000000	950	244
273	70000000	950	244
293	70000000	950	244
303	70000000	950	116
313	70000000	950	42.6
323	70000000	950	11.6
333	70000000	950	4.76
343	70000000	950	1.95
353	70000000	950	0.743
363	70000000	950	0.353
373	70000000	950	0.188
